id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedrooms,beds,baths,crime_count,distance_to_statue_of_liberty,distance_to_times_square,distance_to_central_park,distance_to_empire_state_building,distance_to_brooklyn_bridge,distance_to_rockefeller_center,distance_to_one_world_trade_center,distance_to_broadway,distance_to_grand_central_terminal,distance_to_the_metropolitan_museum_of_art,distance_to_american_museum_of_natural_history,distance_to_9/11_memorial_and_museum,distance_to_fifth_avenue,distance_to_chrysler_building,distance_to_the_high_line
35878938,Brooklyn,40.6923,-73.93579,Entire home/apt,111.0,30,8,2023-07-09,0.3,3,323,3,5.0,2,2,1.0,39821,9.172050061717819,8.492545610592375,10.674930496724917,7.549377744380735,5.372002038015064,8.224278140809446,6.924518400558251,8.476723288776572,7.572382418471249,9.961479914542338,10.409045622423319,6.88034199192942,9.57535180181421,7.392415941218944,8.493393562464853
855705447881368204,Manhattan,40.79784888278592,-73.94756557533458,Entire home/apt,1636.0,30,4,2023-09-23,0.44,1,364,4,4.5,4,4,1.5,31809,14.578076025205347,5.363313811814051,2.2483119172216033,6.315907658168378,11.016226577518404,5.076653177720526,10.96769024138089,5.320440862117949,5.604797754118782,2.435921951685232,2.8852095803925075,11.086683461999591,2.9240056344183114,5.643205258747118,7.343947004016272
53256987,Manhattan,40.70556,-74.00637,Entire home/apt,168.0,30,3,2023-05-02,0.16,34,135,2,5.0,0,1,1.0,31809,3.6911351310506655,6.194842127515949,9.40746309131752,5.123464243618334,0.8034241044319341,6.357173351186829,0.9935228970799308,6.223297154344713,5.790999153698443,8.982340488015552,8.855260619712285,0.886413282212535,8.489525235697368,5.754756271991296,4.720163594194431
625575587655149391,Manhattan,40.772133,-73.954742,Private room,125.0,30,21,2023-09-02,1.92,1,4,21,4.95,1,1,1.0,31809,11.922585245589966,2.9522870377815758,1.8375131269887832,3.6607825223016217,8.156583445510929,2.5060049823677946,8.247333255161418,2.8979200501023397,2.8711700617929874,1.082654762452274,1.9159204000163361,8.357936979121611,0.9860612458948466,2.8613941043440674,4.9955832457325196
21950963,Manhattan,40.76462,-73.98751,Private room,190.0,30,22,2023-09-19,0.3,1,0,15,5.0,1,2,1.0,31809,9.65955288774333,0.667297904587628,2.793226262656855,1.7659421661886054,6.556227118618817,0.9906101861018399,6.1666651692753724,0.6741367919563307,1.5808170253436185,2.6248996123660104,2.178644371140594,6.295649644249054,2.1973922147982705,1.7705993000603337,2.3517390529339033
661654644870337577,Brooklyn,40.68082,-73.95251,Private room,160.0,30,46,2023-09-12,2.53,1,0,22,4.78,1,1,1.0,39821,7.813124797617999,9.106509189625086,11.670346479876894,8.053867704860581,4.677224410138266,8.940481843557864,6.239773438359439,9.102135889996418,8.262535419553423,11.002948266455313,11.321123116344195,6.162272048135753,10.573797375406654,8.10720057146928,8.670915962939814
22028307,Brooklyn,40.67144,-73.97994,Entire home/apt,600.0,30,17,2023-09-04,0.28,1,365,2,4.88,3,3,1.0,39821,5.7931162449326,9.734496250241467,12.675519009531554,8.61635545231873,4.1082377076592405,9.707903491089093,5.3890081177155125,9.744939527166585,9.041478582526096,12.090856751926484,12.22883322205781,5.271970086456127,11.621533339171728,8.927696962482912,8.765584896979604
52411201,Manhattan,40.77195,-73.95582,Entire home/apt,200.0,30,87,2023-09-04,3.15,2,365,24,4.84,1,2,1.0,31809,11.849377623079139,2.863579186720351,1.7990931164068382,3.5826217099756903,8.09907622630618,2.4211893393067565,8.176866181498974,2.8093789351307086,2.7965271192506926,1.041095278044414,1.8511614154394127,8.288073825220271,0.9106129211825419,2.790875872086958,4.908183306542947
29780863,Manhattan,40.7464,-74.00024,Entire home/apt,270.0,30,23,2023-01-01,0.38,1,246,0,4.87,0,1,1.0,31809,7.369048091486325,1.8843159546808286,5.074611180993527,1.2763848873673633,4.49173041861047,2.2765749982390986,3.902992896638067,1.9314515013057594,2.0620838229420704,4.816991609806641,4.46864907613128,4.03522450482402,4.345981634668846,2.179675619067216,0.4202126583074525
1655550,Manhattan,40.76688,-73.98644,Entire home/apt,156.0,30,10,2023-08-12,0.09,256,310,1,4.7,1,1,1.0,31809,9.922490529048975,0.8946096731552123,2.537228385294571,2.0103218331015036,6.816798721179232,1.1167142675484005,6.4335962354240985,0.8905529561966913,1.754671727304066,2.4010254953629513,1.9180717752400982,6.562607042422267,1.9914152808151695,1.9354080968762883,2.6063598246152444
5065185,Manhattan,40.79495,-73.97237,Entire home/apt,111.0,30,94,2023-08-08,0.87,2,233,3,4.85,1,1,1.0,31809,13.231669121751898,4.150501668035651,1.1489467217667344,5.246287564887299,10.0943453193513,4.061207871430244,9.77209311072226,4.124112747494312,4.712889475542585,1.8883396707970939,1.5212530380027303,9.90101067267792,2.247609083676956,4.820883329667746,5.891131764625851
800225555580524286,Brooklyn,40.61040625098895,-73.92222572174177,Entire home/apt,152.0,30,7,2023-07-17,0.64,2,365,7,4.71,4,6,2.0,39821,13.53769529950691,17.342336399760896,19.808366056897867,16.287252983147084,12.362447160072332,17.16699517942683,13.733416894868531,17.337633362828914,16.490904868308547,19.11084188238727,19.499753923924196,13.61937911303851,18.706929109042367,16.331277134943175,16.807701052441313
465706,Manhattan,40.79903,-73.96297,Entire home/apt,105.0,30,12,2023-08-16,0.3,2,266,2,4.67,1,1,1.0,31809,14.007025117981527,4.83706526128801,1.6132371027370656,5.895001531293665,10.722004758736974,4.671106796107845,10.492385246912805,4.804116952428303,5.286912837843382,2.178764313002573,2.1763780410069473,10.618430975395926,2.638080946306869,5.369706615786348,6.677836000050588
6105742,Manhattan,40.77956,-73.94754,Entire home/apt,300.0,30,16,2023-07-25,0.15,1,365,1,4.88,1,1,1.0,31809,12.945785084565381,3.911571128988872,1.8517697450278165,4.676299829996651,9.16596816248046,3.497699413478472,9.27188745424378,3.8592771341668004,3.8929002024945363,1.3223475671125546,2.235511831887191,9.382529926408688,1.592444958700247,3.885877379341188,5.962226042195873
30091911,Manhattan,40.76456,-73.98751,Entire home/apt,230.0,30,28,2023-03-15,0.72,1,0,1,4.89,1,1,1.0,31809,9.653765849768362,0.6609373970612409,2.7986662915016423,1.7593035802412968,6.549603895532875,0.9862196986221023,6.160424970559452,0.6679691714195739,1.5752397662611368,2.6290930940859067,2.184335366561282,6.289391276129676,2.2010364017257618,1.7651703879796237,2.346497760095725
30183428,Manhattan,40.7983,-73.96204,Entire home/apt,250.0,30,41,2023-07-04,0.67,1,12,4,4.61,1,1,1.0,31809,13.975138746084337,4.793505047702954,1.5600291793529908,5.844105144322436,10.665069351432171,4.616466020718333,10.45039035390656,4.759561546749628,5.226505705430772,2.0999176991517863,2.1389177479532275,10.575877899738842,2.565262324597579,5.306032369824682,6.651033802667235
37563932,Manhattan,40.75917,-73.96155,Entire home/apt,100.0,30,13,2023-09-29,0.25,37,365,5,4.77,1,1,1.0,31809,10.455484149676401,1.9862813088671156,2.9375531137040203,2.3174531764913104,6.610245289810615,1.443078992711976,6.761929229365148,1.9307062413369367,1.5025042876792958,2.2580982938150207,2.6768452996816423,6.867554986108655,1.8361759661567554,1.429104303011636,3.8463970055940044
30559819,Brooklyn,40.66271,-73.99401,Entire home/apt,200.0,30,3,2023-01-03,0.06,2,178,0,5.0,2,2,1.5,39821,5.180545144001292,10.721552303626636,13.779740360756655,9.601950822775475,4.829190969282405,10.756003449192361,5.798126197191742,10.73831813765593,10.108773740295465,13.235883011714733,13.29676611249671,5.665999718447311,12.755747987948327,10.014709762936656,9.526154337328405
42688012,Manhattan,40.770451,-73.955894,Entire home/apt,101.0,30,18,2023-07-02,0.4,44,218,3,4.94,0,2,1.0,31809,11.716568977709256,2.7772987896442007,1.9335500647786599,3.460427136190792,7.94597677850309,2.318706780873878,8.039545460581326,2.7222895379787513,2.66709273643832,1.1753503653352206,1.9450154375547608,8.14980937591505,0.9870693760434816,2.654052997425966,4.814457539394666
35345370,Manhattan,40.74443,-73.98122,Entire home/apt,208.0,90,21,2023-07-30,0.38,1,87,4,4.81,1,2,1.0,31809,8.129954030853993,1.6419188714637791,4.6506827069962275,0.6030116675695836,4.462812573186654,1.605587127043909,4.445232371783203,1.644311603614609,0.9818279527628244,4.176658278120899,4.147394681051128,4.555076208203387,3.6845219020324413,0.9448106866669559,2.0225587393144995
10268073,Manhattan,40.74956512451172,-73.99636840820312,Entire home/apt,115.0,95,12,2023-08-13,0.13,16,250,2,4.08,0,1,1.0,31809,7.838371683503509,1.4044989832023864,4.604165250299848,0.9253493791959665,4.834838422035438,1.8061592708149168,4.338256093881667,1.4516610745471779,1.6500926554273296,4.337682075136062,4.00294250191001,4.46844214646654,3.8661953136132086,1.7889187700518954,0.7285468500893345
37992636,Manhattan,40.76113,-73.95989,Entire home/apt,100.0,30,11,2023-09-11,0.21,37,365,2,4.91,1,1,1.0,31809,10.711092067604062,2.1402958104575296,2.756530810393615,2.5498540196817436,6.867851164791995,1.6042439817993452,7.0186911819713975,2.083773999117069,1.7338227382134408,2.0551468127095776,2.5399959715200033,7.1247213930077775,1.6578648120046462,1.6726797545718437,4.052298490289098
44663787,Manhattan,40.74084,-73.97774,Entire home/apt,109.0,30,13,2023-05-31,0.36,133,341,2,4.54,0,1,1.0,31809,8.035719662792877,2.102029436647472,4.984505742079407,1.0982920536956269,4.187047397248946,1.9919436079737356,4.333846386857114,2.0985949001910615,1.322363752358124,4.462074539008282,4.51269332753464,4.434043595768871,3.974924990460336,1.2195289960023399,2.411525808866763
24260464,Brooklyn,40.65333,-73.94522,Entire home/apt,67.0,30,9,2023-06-05,0.13,1,294,1,4.67,1,1,1.5,39821,9.276849232870328,12.210957875243901,14.779540672209656,11.145567206814636,7.306017354981504,12.055506443017933,8.756590932355127,12.208101394844034,11.376933252059079,14.104498985702559,14.437320955572794,8.652991494114785,13.681172005649179,11.223314510261906,11.661524700427574
24370400,Brooklyn,40.65375,-73.95769,Entire home/apt,261.0,30,6,2023-09-05,0.65,3,294,6,5.0,3,2,1.0,39821,8.317631521672347,11.918297457956783,14.63172314688963,10.826493010409077,6.691706859664349,11.807591749871875,8.067305700312144,11.920213112268273,11.12819447098168,13.983593386352325,14.251926853053545,7.955563734257916,13.542419015208013,10.987078449538568,11.205438503087995
854263401766388076,Manhattan,40.80063995727513,-73.96294431047771,Private room,72.0,30,22,2023-09-27,2.32,4,303,22,4.73,1,1,2.0,31809,14.16432402776709,5.003504396404301,1.7864648630101188,6.0654984853214495,10.895223078877812,4.843655198261142,10.657177837284136,4.971175158582464,5.46187837891616,2.3577962701071447,2.340422353235743,10.78358447191883,2.8166662302688255,5.545852996936935,6.831720010595796
34700092,Manhattan,40.72479504643038,-73.97922960058654,Private room,78.0,30,8,2023-09-08,0.2,2,0,1,4.88,1,1,1.0,31809,6.774624900635642,3.8242977097739526,6.767685841500973,2.721693190638565,2.5567150464701194,3.774796847727151,3.1749983756785487,3.8301895868902816,3.110350763772605,6.223329814786951,6.301220187406576,3.235364683121007,5.741413643665648,3.004551176839744,3.358824606402843
34202651,Manhattan,40.7924,-73.97028,Entire home/apt,564.0,30,17,2023-08-10,0.3,1,333,1,5.0,3,5,2.0,31809,13.06386491136234,3.929728868500246,0.8298969410901417,5.011284692177593,9.855471273551961,3.808976299494398,9.572781505595986,3.900276334956782,4.450187836281799,1.5583959815909452,1.2705439729833619,9.700317503262193,1.9313591860440327,4.55073433551023,5.728548947332596
37094204,Manhattan,40.7395,-74.00228,Entire home/apt,209.0,30,13,2023-09-14,0.26,1,247,5,4.62,1,1,1.0,31809,6.62479024267753,2.595888772626852,5.822127072527674,1.7575070121675114,3.74339590560947,2.920831810305912,3.1189684236732,2.63764735671742,2.5722455022099306,5.525432553697716,5.225543737963168,3.2505876594132324,5.045293441073982,2.6434076964725826,0.9671777227694854
16140940,Brooklyn,40.67389,-73.96547,Entire home/apt,110.0,30,12,2023-08-25,0.15,1,347,4,5.0,1,1,1.0,39821,6.8795928176379695,9.596365189314804,12.367261979582892,8.49962821962061,4.4522898877723724,9.500291490082702,5.914437156433734,9.59955328020312,8.822011349490452,11.737789833279463,11.96765987283574,5.814415751672143,11.286404607885679,8.686431241875182,8.880477081294874
35713310,Manhattan,40.7636,-73.98049,Private room,223.0,1,32,2023-06-05,0.83,7,355,2,3.94,1,2,1.0,31809,9.871723876745776,0.6529270505392237,2.6013208375388097,1.6955985928029345,6.542381662943147,0.561634767364014,6.297654080055429,0.6106195815355933,1.2399373621345213,2.28259490383776,2.04546136922276,6.421557132488246,1.8122782268585793,1.398337407144695,2.681875244672108
53772655,Manhattan,40.76177,-73.99755,Entire home/apt,350.0,30,18,2023-05-21,0.74,1,80,1,4.78,1,1,1.0,31809,8.982516013101952,1.0937920856315275,3.577363351852793,1.7655079074135192,6.192048077218365,1.6251282496866106,5.612481043989251,1.143409755662767,1.9851711646716013,3.4935981906898372,2.943550123973207,5.7463414780440125,3.0852107463845933,2.185070756287406,1.6481471307654352
11234747,Queens,40.76596,-73.93158,Entire home/apt,195.0,30,33,2023-09-25,0.36,8,120,21,4.91,2,3,2.0,29765,12.779139580882704,4.577957936563868,3.7520645281577254,4.919807815636387,8.63599212347613,4.046773010089667,9.083819928201233,4.521165135341955,4.1168007592425875,3.058646064927221,3.9586811410517577,9.174023068448909,3.0533763943770382,4.012216951057269,6.4798873744261805
38931289,Brooklyn,40.69864,-73.92559,Private room,90.0,30,4,2023-07-01,0.08,3,364,2,5.0,1,1,1.0,39821,10.079534304141072,8.370388091782653,10.263828027964337,7.520485168325803,6.06501373107691,8.041675507549066,7.564601260965243,8.34755012633516,7.423275907448556,9.527866736946336,10.057667610199202,7.537067154229435,9.176982530223132,7.232054104287537,8.638951689884234
7856749,Brooklyn,40.68826,-73.98558,Entire home/apt,153.0,30,18,2023-07-19,0.21,17,310,2,4.61,0,2,1.0,39821,4.9692159116383285,7.854456383745289,10.86527266758841,6.733643357877875,2.198616096882201,7.858597381264447,3.5921795633419613,7.867706332452997,7.202757538684726,10.311615520623256,10.39423472646677,3.4887753281130194,9.833230007868536,7.101796278094701,6.835844113207429
31530711,Manhattan,40.78217,-73.97725,Entire home/apt,360.0,30,30,2023-05-27,0.5,2,0,1,5.0,2,2,1.5,31809,11.784287009455339,2.671672645013826,0.8217222646113044,3.772093939527738,8.620009902259213,2.6080554554389184,8.298411963165456,2.6460048373896137,3.2740238977703386,1.21780901623419,0.2903146018835865,8.426650818490046,1.2349092566395623,3.3973734206780364,4.451126128600833
666687689202133264,Brooklyn,40.7007,-73.91441,Entire home/apt,108.0,30,5,2023-08-31,0.33,9,352,2,5.0,1,1,1.0,39821,11.041361871873498,8.796915614318378,10.423872409422763,8.02759839226642,6.976329118946505,8.424609001896005,8.449340121025289,8.768899406134029,7.84144884675379,9.673669753888875,10.274480724446416,8.42843122451706,9.359611187482272,7.644361565083097,9.253540097885558
45286461,Brooklyn,40.68034,-73.99291,Entire home/apt,500.0,30,3,2023-08-18,0.1,1,0,1,5.0,3,4,2.0,39821,4.461552815937636,8.759601793445167,11.831141779455603,7.640362823313947,2.882168060813296,8.799851659643338,3.994980601743615,8.776672271885014,8.156733050808404,11.299066718688813,11.341538342341904,3.8710820106490953,10.816232690148523,8.067064003769397,7.5886146791173
45277024,Manhattan,40.76097,-73.96213,Private room,65.0,30,84,2023-09-23,3.03,1,0,32,4.75,1,1,1.0,31809,10.57295333177576,1.9508494996854833,2.7317527156201784,2.382695289916913,6.768277315092386,1.4153079423864192,6.885157032554357,1.8943148803881846,1.5677115012832592,2.0555785075583715,2.4737609207214595,6.992866263651092,1.6304520077812892,1.518597416108246,3.8702389100961017
633730370924509931,Brooklyn,40.69952,-73.94067,Private room,45.0,30,6,2023-05-31,0.34,31,164,3,4.0,1,1,1.0,39821,8.828063038173259,7.59116211096501,9.795351647523441,6.653860311828364,4.792928482164398,7.3223537663184874,6.302975755414515,7.575115255467673,6.670293868919292,9.087607534974557,9.51945667619662,6.272079199587746,8.694684562884097,6.490332655300926,7.630450806936817
32554867,Manhattan,40.76525,-73.9851,Entire home/apt,279.0,30,27,2023-08-31,0.46,1,0,4,4.78,1,1,1.0,31809,9.822307680050143,0.7065370817408589,2.6214912291552643,1.8274750672410427,6.652985608661244,0.9038312558466574,6.306126846761732,0.6957584582635297,1.5423496942390629,2.4240295964986296,2.0174682613876667,6.433808978674876,1.9897250691083503,1.7222143903894884,2.534921839225362
13408222,Brooklyn,40.65513,-73.92039,Entire home/apt,139.0,30,106,2023-04-13,1.16,2,363,1,4.75,1,2,1.0,39821,11.133360850348806,12.763646326362185,15.004123146030656,11.772146360454359,8.584268572017104,12.524677732302214,10.125364012022416,12.75161191006894,11.862807435030298,14.286372474728966,14.7412691909198,10.038625065191226,13.905447425038375,11.688697112341025,12.538385961683991
29993012,Brooklyn,40.67123,-73.9779,Entire home/apt,110.0,30,16,2023-08-12,0.29,1,139,2,4.94,0,2,1.0,39821,5.962883656331067,9.767041527507656,12.686663118023224,8.650583165984054,4.192677949739853,9.730886691473444,5.500538604659686,9.776505310050396,9.062118221776139,12.095289139435394,12.246331969082808,5.385321019402562,11.628216531522991,8.945180478929355,8.830781507236493
29825394,Brooklyn,40.69905,-73.93012,Private room,68.0,30,6,2023-03-31,0.12,2,35,1,5.0,1,1,1.0,39821,9.704739596878134,8.109864992483379,10.093157617488174,7.235099565729602,5.680483631463649,7.796921019576442,7.181657454810137,8.088836706652668,7.168131426756329,9.364145279096443,9.866793602745405,7.153533773224909,9.00062272641616,6.979536786437158,8.317726299709292
890839,Brooklyn,40.6799,-73.96535,Entire home/apt,499.0,30,75,2023-09-04,0.6,4,335,16,4.79,2,3,2.0,39821,6.754554892281271,8.940731678340308,11.699319567600007,7.8478388549790274,3.9417729890222897,8.838230151138445,5.4528321766997045,8.943136178663368,8.159535199537345,11.069431952389683,11.30129714067854,5.361378363021262,10.618141519329425,8.022505349490526,8.268168505280071
37280114,Brooklyn,40.68752,-73.95485,Entire home/apt,230.0,30,21,2023-09-08,0.4,1,2,4,4.71,2,5,1.0,39821,7.5614819970101435,8.336770924790875,10.908291435495915,7.286827382871409,4.099701160271431,8.169831134764353,5.675618834180797,8.33216450988285,7.491851200212024,10.245145880089964,10.554436426792558,5.608637639848041,9.812962979883215,7.336674431593593,7.9316201690135255
816222714338964212,Queens,40.747871658131416,-73.93710826640202,Private room,60.0,30,11,2023-09-18,1.02,2,42,11,5.0,1,1,1.0,29765,11.15401362812201,4.226687938909018,4.901201563788229,4.071786272703814,6.851564507264985,3.703914949397192,7.520974623236105,4.177446158491553,3.4224840622623423,4.143008109828297,4.845972129789829,7.593279187652052,3.8904152823520417,3.245447403239572,5.699334756872127
816562775705428231,Brooklyn,40.64473992805699,-73.92027596033607,Private room,90.0,365,32,2023-09-02,2.93,1,364,32,4.97,1,1,1.0,39821,11.587526768050896,13.82085112659475,16.122340840286505,12.810137041797429,9.394002932045096,13.59858030451648,10.900488035315973,13.810765775911548,12.931833838651588,15.409258231224264,15.847813793903237,10.805243851298306,15.022344345222365,12.761366556825886,13.511102080095048
49934233,Brooklyn,40.69968,-73.94059,Private room,51.0,30,9,2023-04-28,0.29,31,364,1,4.67,1,1,2.0,39821,8.837058527945617,7.579027222672842,9.779675567398888,6.64304092001767,4.796913892001297,7.3093137951128835,6.305404309193368,7.5628751777021614,6.657640921228132,9.071626282589238,9.504450155006882,6.274910194744058,8.679058339652041,6.47748820829534,7.6226710817245955
10115137,Brooklyn,40.65328,-73.93951,Entire home/apt,123.0,30,274,2023-03-01,2.91,3,299,1,4.67,3,4,2.0,39821,9.716004883684326,12.357512584226745,14.85598047460629,11.306482273673769,7.607158487843506,12.182438834606216,9.083936109552166,12.352534514262809,11.505944493760534,14.169915269709119,14.531332790415282,8.984019367950772,13.75547080132544,11.347158492352744,11.881594756009637
54260862,Brooklyn,40.69202,-73.92861,Private room,43.0,30,25,2023-09-12,1.05,2,79,13,4.44,1,1,1.0,39821,9.776012604631275,8.830793054778578,10.875470927210385,7.925534906139953,5.962729711639851,8.534571032369348,7.508378325386742,8.811815916972062,7.896362881645853,10.148895418934163,10.640744810860026,7.4670720535346815,9.781211226771324,7.710798446165406,8.940090951404173
643319222792682565,Brooklyn,40.6958,-73.9311,Private room,164.0,30,11,2023-06-20,0.57,1,364,5,5.0,1,1,1.5,39821,9.588665495764626,8.363759884917604,10.41123159193855,7.4642450422964,5.660625747989603,8.065458903441204,7.187268278734512,8.344472714398814,7.428218432614919,9.686314879389442,10.173178945494342,7.152210228829338,9.316131605009682,7.242276181003852,8.498132969001267
48992874,Brooklyn,40.6843,-73.93107,Private room,60.0,30,48,2023-04-07,1.44,1,35,1,4.73,1,1,1.0,39821,9.580099496497777,9.463480157835782,11.637824724959847,8.511982382232915,6.0527964923835125,9.198298005471113,7.625834678976076,9.448150014197106,8.54543455754743,10.92059809563107,11.37851153268489,7.569563624150731,10.539245262082765,8.366010652451138,9.419862898790088
52533728,Brooklyn,40.6837,-73.93007,Private room,100.0,30,39,2023-08-29,1.62,1,64,6,4.92,1,1,1.0,39821,9.668349265817993,9.562628572996713,11.724950102366808,8.613655537113475,6.156842643715998,9.295215865054722,7.730286242880978,9.547057208298162,8.643326851689084,11.006339369428972,11.468703587291982,7.673581971718496,10.626837097371743,8.463427175205172,9.525631623575396
40721525,Brooklyn,40.69119,-73.95219,Entire home/apt,600.0,30,10,2023-09-04,0.2,1,18,5,5.0,1,1,1.0,39821,7.7861058353664045,8.023992039449833,10.529003025439094,6.993332235557066,4.114271811942245,7.835766510201115,5.687874890080775,8.017005832381413,7.160463814397299,9.856719891919042,10.189328714819855,5.631026626445745,9.43099048942765,6.999732020901488,7.715201075657961
828491603632171940,Brooklyn,40.68944,-73.94499,Entire home/apt,125.0,30,3,2023-08-28,0.3,2,10,3,5.0,2,2,1.0,39821,8.390299345127815,8.431435847937781,10.815480883000186,7.430089946659171,4.748742394542954,8.211996580587229,6.32087258118165,8.421087779226072,7.543349413367188,10.124711345130649,10.505107122387635,6.265474343494176,9.714303167147065,7.374518402981313,8.232020545077175
829141633548661267,Brooklyn,40.67101877405861,-73.98266781399269,Entire home/apt,499.0,30,5,2023-07-23,0.55,1,168,5,5.0,4,4,2.5,39821,5.594313721242144,9.773704965560324,12.742022586596374,8.653895879008868,4.078874905929463,9.75996151998154,5.31317845756386,9.785470634870439,9.096986498394946,12.166167274743653,12.287170874292313,5.193198703298138,11.6941088488512,8.987422039494325,8.759325332608421
36488148,Bronx,40.87019,-73.90522,Entire home/apt,111.0,30,23,2023-09-12,0.73,3,25,18,4.65,0,1,1.0,32248,23.288325978997978,14.084480487781533,10.848794733707312,15.090141393526212,19.811613309799252,13.848832123430611,19.733764957778117,14.046867139725588,14.398842172628733,11.210285397949672,11.450915853099934,19.856017160155858,11.702894745985674,14.44059378582342,15.962983928584016
813006389723058000,Manhattan,40.71906615546301,-73.9872861301052,Hotel room,424.0,1,4,2023-05-14,0.37,201,361,4,4.0,1,1,1.0,31809,5.852845611147934,4.4326005361903995,7.51407178087123,3.311845640722019,1.6537462534763163,4.470802118738335,2.3090600603136897,4.44798754225758,3.837526600707702,7.011787502937438,7.012802329076944,2.354459865694164,6.523258031702202,3.7612389958292782,3.537511353757689
51001908,Brooklyn,40.6932407,-73.9225647,Private room,99.0,30,8,2023-01-02,0.53,2,90,0,4.75,1,1,1.0,39821,10.290335602879875,9.005235399098854,10.91554045223205,8.13978306717955,6.424308388112516,8.683362560463982,7.956797555235369,8.98328974816493,8.060541352714857,10.178978413170837,10.709898805909559,7.920185016685658,9.829088617774264,7.870452260539984,9.222375190402019
703820082187392309,Queens,40.7549,-73.8334,Entire home/apt,160.0,30,12,2023-04-01,0.75,1,0,2,4.92,2,2,1.0,29765,19.229746089964284,12.787732488201621,11.844642416544,12.82393204388403,14.804720234104247,12.243692638184351,15.87290647779049,12.732785345031099,12.117493916970854,11.270137324677828,12.198678120043619,15.914032292504858,11.367121893255801,11.959075699178477,14.455361784774219
702846702148318693,Bronx,40.90376,-73.89966,Entire home/apt,350.0,30,22,2023-08-27,1.41,1,0,17,4.91,3,4,2.0,32248,26.788286593945656,17.640351173436365,14.40280885004904,18.679213606057,23.453601097274515,17.44203096918535,23.29712328333532,17.606163137061394,18.017795520929454,14.822773818404631,14.981372247770324,23.422731759283018,15.314956495343633,18.071710010434547,19.447679479012137
39554366,Queens,40.75403,-73.92812,Private room,175.0,1,14,2023-06-07,0.38,5,36,2,4.71,1,1,1.0,29765,12.169049536292308,4.8322940552828735,4.83420452057114,4.862049977815526,7.872393612247562,4.290214704681831,8.525718533709549,4.778684934454538,4.1391439127999625,4.090375799328339,4.912429269712401,8.600534825772968,3.95258172779856,3.983861373427851,6.491007711021057
52827359,Queens,40.74745,-73.86926,Private room,61.0,30,32,2023-09-25,1.29,4,90,12,4.78,1,1,1.0,29765,16.124733011446185,9.842752823065755,9.330951056133792,9.787142703869595,11.695185846921818,9.301427222973254,12.742588659599395,9.789457902106653,9.113914821188176,8.677774367551148,9.590704576866928,12.784856740525461,8.69111523398286,8.9457289444752,11.415051495045013
684777616434180638,Brooklyn,40.6734015,-73.96652619999999,Entire home/apt,84.0,30,3,2023-03-18,0.24,1,165,2,4.67,2,1,1.0,39821,6.807233210855338,9.634987995465465,12.420190000007542,8.53581748257219,4.44424473045812,9.544280048900816,5.894191358212995,9.638747504211205,8.866489921653224,11.793853199610979,12.0168958937564,5.792531414096531,11.340964755738861,8.73250539296716,8.898274267688596
20862285,Queens,40.72815,-73.87875,Private room,30.0,30,49,2023-06-29,0.64,2,3,4,4.67,1,1,1.0,29765,14.625545177804518,9.591998404838224,9.846922023583835,9.27697210192498,10.252409382497008,9.079393496487619,11.474712038908589,9.544808604032504,8.735260372619804,9.120105140730525,9.965575273090192,11.495944405076976,9.008634742953236,8.544714356943226,10.843819532055491
20934059,Brooklyn,40.6631,-73.99349,Entire home/apt,112.0,30,16,2023-05-16,0.22,1,263,2,4.56,1,1,1.0,39821,5.192231232598547,10.675309805187107,13.730067846288472,9.555491165350176,4.788284273659673,10.707752513772949,5.769121753200787,10.691868920603453,10.059769925935491,13.184816436869125,13.248243635494546,5.637373577825975,12.70498135048529,9.965051758826812,9.487276120758638
49928434,Brooklyn,40.69796,-73.93886,Private room,37.0,30,8,2023-04-30,0.27,31,364,1,4.5,1,1,2.0,39821,8.959087863683648,7.817464275638691,10.000648031078903,6.883305207368669,4.972414683565177,7.54531784217276,6.493234456790086,7.801082496057347,6.8948316767198685,9.28983488341699,9.730643545254036,6.459545599577795,8.900523977810622,6.714131179802223,7.861007884377446
791596583007006568,Queens,40.75433252445569,-73.92975092127097,Private room,110.0,30,14,2023-08-20,1.74,2,363,14,5.0,1,1,1.0,29765,12.078656886305481,4.692044287740731,4.714658795001124,4.7299100934287726,7.794936315929407,4.149788240345162,8.428647407742147,4.638363364483656,4.003204473689799,3.9684379364914557,4.783996154803216,8.504864605641611,3.8229793846227627,3.8492463396257426,6.358006027201156
738978341195723100,Manhattan,40.72088,-73.98564,Entire home/apt,230.0,30,3,2023-01-02,0.22,1,0,0,4.67,1,4,1.0,31809,6.082028476405126,4.2274046995686145,7.288057480762137,3.1065040204598344,1.8976296448951315,4.250551622988973,2.5070834475359414,4.241115508463267,3.611327520336107,6.779043534356799,6.792356504332937,2.559825355890055,6.291299041295634,3.5306274297790448,3.418319857012718
570208020443569412,Brooklyn,40.67112,-73.9862,Entire home/apt,250.0,30,32,2023-09-26,2.25,1,147,27,4.97,2,2,1.0,39821,5.313508048850517,9.760662495084736,12.762592643761147,8.63975725792639,3.9906534815906656,9.763525615342294,5.164483280859433,9.774118397056327,9.105621635945091,12.198662310559698,12.297259460099095,5.041285555877279,11.723235835869655,9.001660328998137,8.68981422100923
